Name2,Season,Season_num,PrevSeason_num,Cum_code,Team,Key,Type,Nationality,Overseas_player,WK,Star_player,Active_T20I,Price,Cum_LY_bat_I,Cum_LY_bat_R,Cum_LY_bat_B,Cum_LY_bat_Outs,Cum_LY_bat_Avg,Cum_LY_bat_SR,Cum_LY_bat_4s,Cum_LY_bat_6s,Cum_LY_bat_30plus,Cum_LY_bat_50plus,Cum_LY_bat_100plus,Cum_LY_bowl_I,Cum_LY_bowl_B,Cum_LY_bowl_R,Cum_LY_bowl_W,Cum_LY_bowl_Econ,Cum_LY_bowl_Avg,Cum_LY_bowl_SR,Cum_LY_bowl_4W,Cum_LY_bowl_5W,Cum_LY_bowl_4s,Cum_LY_bowl_6s,Cum_LY_bowl_Dots,Cum_LY_Bat_I,Cum_LY_HardHitter,Cum_LY_Finisher%,Cum_LY_46_scored,Cum_LY_Bat_avg,Cum_LY_50plus_scored,Cum_LY_RBW,Cum_LY_Bowl_I,Cum_LY_Bowl_Econ,Cum_LY_Bowl_Avg,Cum_LY_Bowl _SR,Cum_LY_BW Taker,Cum_LY_bowl_46_conc,Cum_LY_bowl_Dots%,Cum_IPL_agg_bat_I,Cum_IPL_agg_bat_R,Cum_IPL_agg_bat_B,Cum_IPL_agg_bat_Outs,Cum_IPL_agg_bat_Avg,Cum_IPL_agg_bat_SR,Cum_IPL_agg_bat_4s,Cum_IPL_agg_bat_6s,Cum_IPL_agg_bat_30plus,Cum_IPL_agg_bat_50plus,Cum_IPL_agg_bat_100plus,Cum_IPL_agg_bowl_I,Cum_IPL_agg_bowl_B,Cum_IPL_agg_bowl_R,Cum_IPL_agg_bowl_W,Cum_IPL_agg_bowl_Econ,Cum_IPL_agg_bowl_Avg,Cum_IPL_agg_bowl_SR,Cum_IPL_agg_bowl_4W,Cum_IPL_agg_bowl_5W,Cum_IPL_agg_bowl_4s,Cum_IPL_agg_bowl_6s,Cum_IPL_agg_bowl_Dots,Cum_IPL_bat_DM_Bat_I,Cum_IPL_bat_DM_HardHitter,Cum_IPL_bat_DM_Finisher%,Cum_IPL_bat_DM_46_scored,Cum_IPL_bat_DM_Bat_avg,Cum_IPL_bat_DM_50plus_scored,Cum_IPL_bat_DM_RBW,Cum_IPL_bowl_DM_Bowl_I,Cum_IPL_bowl_DM_Bowl_Econ,Cum_IPL_bowl_DM_Bowl_Avg,Cum_IPL_bowl_DM_Bowl _SR,Cum_IPL_bowl_DM_BW Taker,Cum_IPL_bowl_DM_46_conc,Cum_IPL_bowl_DM_Dots%,Weighted_LY_bat_I,Weighted_LY_bat_R,Weighted_LY_bat_B,Weighted_LY_bat_Outs,Weighted_LY_bat_Avg,Weighted_LY_bat_SR,Weighted_LY_bat_4s,Weighted_LY_bat_6s,Weighted_LY_bat_30plus,Weighted_LY_bat_50plus,Weighted_LY_bat_100plus,Weighted_LY_bowl_I,Weighted_LY_bowl_B,Weighted_LY_bowl_R,Weighted_LY_bowl_W,Weighted_LY_bowl_Econ,Weighted_LY_bowl_Avg,Weighted_LY_bowl_SR,Weighted_LY_bowl_4W,Weighted_LY_bowl_5W,Weighted_LY_bowl_4s,Weighted_LY_bowl_6s,Weighted_LY_bowl_Dots,Weighted_LY_bat_Bat_I,Weighted_LY_bat_HardHitter,Weighted_LY_bat_Finisher%,Weighted_LY_bat_46_scored,Weighted_LY_bat_Bat_avg,Weighted_LY_bat_50plus_scored,Weighted_LY_bat_RBW,Weighted_LY_bowl_Bowl_I,Weighted_LY_bowl_Bowl_Econ,Weighted_LY_bowl_Bowl_Avg,Weighted_LY_bowl_Bowl _SR,Weighted_LY_bowl_BW Taker,Weighted_LY_bowl_46_conc,Weighted_LY_bowl_Dots%
DJ Hooda,2022,15,14,cum14,Lucknow Super Giants,,AR,I,0,0,0,0,71400,11,160,125,10,16,128,9,9,1,1,0,7,96,136,2,8.5,68,48,0,0,11,6,31,11,0.144,0.090909091,128,16,0.090909091,0.654205607,7,8.5,68,48,0,0.177083333,0.322916667,61,786,630,47,16.72340426,124.7619048,41,38,6,3,0,28,335,462,9,8.274626866,51.33333333,37.22222222,0,0,33,19,91,61,0.125396825,0.229508197,124.7619048,16.72340426,0.049180328,0.715063521,28,8.274626866,51.33333333,37.22222222,0,0.155223881,0.271641791,42,203.6363636,159.0909091,12.72727273,4.848484848,128,11.45454545,11.45454545,1.272727273,1.272727273,0,42,192,272,4,8.5,68,48,0,0,22,12,62,42,0.144,0.696969697,128,4.848484848,0.03030303,0.654205607,42,8.5,68,48,0,0.177083333,0.322916667
DP Conway,2022,15,14,cum14,Chennai Super Kings,,Bat,O,1,0,1,1,135135,24,1172,849,17,68.94117647,138.0447585,132,27,17,13,1,0,0,0,0,0,0,0,0,0,0,0,0,24,0.187279152,0.291666667,138.0447585,68.94117647,0.541666667,0.698550725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1307.6,919.1,20.3,31.13333333,142.2696116,140,35.7,20.3,14.7,0.7,42,0,0,0,0,0,0,0,0,0,0,0,42,0.19116527,0.516666667,142.2696116,31.13333333,0.35,0.717514124,42,0,0,0,0,0,0
Avesh Khan,2022,15,14,cum14,Lucknow Super Giants,,Bowl,I,0,0,1,0,109380,4,7,8,4,1.75,87.5,1,0,0,0,0,21,508,617,38,7.287401575,16.23684211,13.36842105,2,1,59,19,200,4,0.125,0,87.5,1.75,0,0.428571429,21,7.287401575,16.23684211,13.36842105,0.095238095,0.153543307,0.393700787,2,9,6,1,9,150,2,0,0,0,0,25,568,767,29,8.102112676,26.44827586,19.5862069,0,0,69,34,214,2,0.333333333,0.5,150,9,0,0.25,25,8.102112676,26.44827586,19.5862069,0,0.181338028,0.376760563,42,79.33333333,65.33333333,28,1.888888889,121.4285714,14,0,0,0,0,42,685.125,830.55,60.2,7.273563218,13.79651163,11.38081395,5.6,2.8,86.275,24.325,278.95,42,0.214285714,0.333333333,121.4285714,1.888888889,0,0.454545455,42,7.273563218,13.79651163,11.38081395,0.133333333,0.161430396,0.40715198
LS Livingstone,2022,15,14,cum14,Punjab Kings,,AR,O,1,0,1,0,107100,47,1193,877,45,26.51111111,136.031927,75,75,13,9,0,19,273,350,18,7.692307692,19.44444444,15.16666667,1,0,13,20,87,47,0.171037628,0.042553191,136.031927,26.51111111,0.191489362,0.609353508,19,7.692307692,19.44444444,15.16666667,0.052631579,0.120879121,0.318681319,9,112,91,8,14,123.0769231,9,6,1,0,0,1,6,13,0,13,0,0,0,0,0,2,3,9,0.164835165,0.111111111,123.0769231,14,0,0.526315789,1,13,0,0,0,0.333333333,0.5,42,501.2666667,398.4,27.33333333,11.93492063,125.8199465,32.4,27.46666667,4.333333333,3,0,42,201.1578947,257.8947368,13.26315789,7.692307692,19.44444444,15.16666667,0.736842105,0,9.578947368,14.73684211,64.10526316,42,0.150267738,0.349206349,125.8199465,11.93492063,0.071428571,0.611067349,42,7.692307692,19.44444444,15.16666667,0.01754386,0.120879121,0.318681319
WP Saha,2022,15,14,cum14,Gujarat Titans,,WK,I,0,1,0,0,171400,9,131,144,9,14.55555556,90.97222222,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.083333333,0,90.97222222,14.55555556,0,0.553030303,0,0,0,0,0,0,0,106,2110,1685,86,24.53488372,125.2225519,191,69,23,9,1,0,0,0,0,0,0,0,0,0,0,0,0,106,0.154302671,0.188679245,125.2225519,24.53488372,0.08490566,0.654035088,0,0,0,0,0,0,0,42,203.7777778,224,14,4.851851852,90.97222222,10.88888889,7.777777778,3.111111111,0,0,42,0,0,0,0,0,0,0,0,0,0,0,42,0.083333333,0.666666667,90.97222222,4.851851852,0,0.553030303,42,0,0,0,0,0,0
TH David,2022,15,14,cum14,Mumbai Indians,,AR,O,1,0,1,1,1114865,23,503,328,16,31.4375,153.3536585,37,26,5,3,0,4,39,57,2,8.769230769,28.5,19.5,0,0,4,3,14,23,0.192073171,0.304347826,153.3536585,31.4375,0.130434783,0.750943396,4,8.769230769,28.5,19.5,0,0.179487179,0.358974359,1,1,3,1,1,33.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,33.33333333,1,0,0.333333333,0,0,0,0,0,0,0,42,1310.4,767.2,30.8,31.2,170.8029197,114.1,74.9,16.1,14.7,0,42,273,399,14,8.769230769,28.5,19.5,0,0,28,21,98,42,0.246350365,0.266666667,170.8029197,31.2,0.35,0.699757869,42,8.769230769,28.5,19.5,0,0.179487179,0.358974359
Ishan Kishan,2022,15,14,cum14,Mumbai Indians,,WK,I,0,1,1,0,968750,14,375,276,13,28.84615385,135.8695652,36,16,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.188405797,0.071428571,135.8695652,28.84615385,0.214285714,0.602678571,0,0,0,0,0,0,0,56,1452,1089,51,28.47058824,133.3333333,121,74,19,9,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0.179063361,0.089285714,133.3333333,28.47058824,0.160714286,0.586129754,0,0,0,0,0,0,0,42,806.4,583.8,26.6,19.2,138.1294964,81.9,35,9.8,6.3,0,42,0,0,0,0,0,0,0,0,0,0,0,42,0.200239808,0.366666667,138.1294964,19.2,0.15,0.575712144,42,0,0,0,0,0,0
F du Plessis,2022,15,14,cum14,Royal Challengers Bangalore,,Bat,O,1,0,1,1,250000,23,829,629,20,41.45,131.7965024,76,29,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0.166931638,0.130434783,131.7965024,41.45,0.347826087,0.669847328,0,0,0,0,0,0,0,93,2935,2299,84,34.94047619,127.6642018,266,96,45,22,0,1,6,16,0,16,0,0,0,0,0,2,0,93,0.157459765,0.096774194,127.6642018,34.94047619,0.23655914,0.668559628,1,16,0,0,0,0.333333333,0,42,1372.875,1072.458333,37.91666667,32.6875,128.0119663,100.0416667,45.79166667,28.29166667,9.916666667,0,42,0,0,0,0,0,0,0,0,0,0,0,42,0.135980419,0.097222222,128.0119663,32.6875,0.236111111,0.753226314,42,0,0,0,0,0,0
T Natarajan,2022,15,14,cum14,Sunrisers Hyderabad,,Bowl,I,0,0,0,1,62500,0,0,0,0,0,0,0,0,0,0,0,5,124,153,8,7.403225806,19.125,15.5,0,0,12,3,36,0,0,0,0,0,0,0,5,7.403225806,19.125,15.5,0,0.120967742,0.290322581,2,3,5,0,0,60,0,0,0,0,0,24,521,706,20,8.130518234,35.3,26.05,0,0,60,26,160,2,0,1,60,0,0,0.6,24,8.130518234,35.3,26.05,0,0.165067179,0.307101727,42,0,0,0,0,0,0,0,0,0,0,42,695.3333333,877.3333333,42,7.570469799,20.88888889,16.55555556,0,0,72.33333333,18.66666667,198.3333333,42,0,1,0,0,0,0,42,7.570469799,20.88888889,16.55555556,0,0.130872483,0.285234899
MR Marsh,2022,15,14,cum14,Delhi Capitals,,AR,O,1,0,1,1,285700,32,780,571,22,35.45454545,136.6024518,50,36,11,5,0,16,207,278,10,8.057971014,27.8,20.7,0,0,30,6,70,32,0.15061296,0.3125,136.6024518,35.45454545,0.15625,0.750515464,16,8.057971014,27.8,20.7,0,0.173913043,0.338164251,15,225,202,13,17.30769231,111.3861386,9,14,3,0,0,19,331,426,20,7.722054381,21.3,16.55,1,0,40,14,113,15,0.113861386,0.133333333,111.3861386,17.30769231,0,0.586592179,19,7.722054381,21.3,16.55,0.05,0.163141994,0.341389728,42,639,528.5,20,15.21428571,120.9082308,37,27,8.5,2.5,0,42,271.6,298.6666667,22.4,6.597938144,13.33333333,12.125,0,0,28,5.6,104.5333333,42,0.121097446,0.523809524,120.9082308,15.21428571,0.05952381,0.708288482,42,6.597938144,13.33333333,12.125,0,0.12371134,0.384879725
OC McCoy,2022,15,14,cum14,Rajasthan Royals,,Bowl,O,1,0,1,0,101351,0,0,0,0,0,0,0,0,0,0,0,4,71,104,1,8.788732394,104,71,0,0,8,4,21,0,0,0,0,0,0,0,4,8.788732394,104,71,0,0.169014085,0.295774648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,42,248.5,364,3.5,8.788732394,104,71,0,0,28,14,73.5,42,0,1,0,0,0,0,42,8.788732394,104,71,0,0.169014085,0.295774648
SV Samson,2022,15,14,cum14,Rajasthan Royals,,WK,I,0,1,1,1,1250000,24,654,502,22,29.72727273,130.2788845,58,27,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,24,0.169322709,0.083333333,130.2788845,29.72727273,0.166666667,0.623501199,0,0,0,0,0,0,0,116,3068,2342,105,29.21904762,130.999146,236,132,41,18,3,0,0,0,0,0,0,0,0,0,0,0,0,116,0.157130658,0.094827586,130.999146,29.21904762,0.155172414,0.674772036,0,0,0,0,0,0,0,42,1004.333333,771,40,23.91269841,130.2637268,88.16666667,47.33333333,13,6.5,1,42,0,0,0,0,0,0,0,0,0,0,0,42,0.175745785,0.047619048,130.2637268,23.91269841,0.154761905,0.578547076,42,0,0,0,0,0,0
Rashid Khan,2022,15,14,cum14,Gujarat Titans,,Bowl,O,1,0,1,1,1406250,36,342,265,27,12.66666667,129.0566038,27,18,1,0,0,52,1228,1406,70,6.86970684,20.08571429,17.54285714,1,0,98,50,465,36,0.169811321,0.25,129.0566038,12.66666667,0,0.572727273,52,6.86970684,20.08571429,17.54285714,0.019230769,0.120521173,0.378664495,33,222,170,24,9.25,130.5882353,17,13,1,0,0,76,1846,1983,93,6.445287107,21.32258065,19.84946237,0,0,140,66,729,33,0.176470588,0.272727273,130.5882353,9.25,0,0.542857143,76,6.445287107,21.32258065,19.84946237,0,0.111592633,0.394907909,42,449.4,315.56,21.84,10.7,142.4134871,36.12,25.2,0.56,0,0,42,1033.4,1172.4,64.4,6.807044707,18.20496894,16.04658385,0.4,0,80.33333333,38.2,365.8666667,42,0.194321207,0.48,142.4134871,10.7,0,0.604625551,42,6.807044707,18.20496894,16.04658385,0.00952381,0.114702277,0.354041675
MM Ali,2022,15,14,cum14,Chennai Super Kings,,AR,O,1,0,1,1,1000000,33,652,471,29,22.48275862,138.4288747,56,34,8,3,0,24,298,386,13,7.771812081,29.69230769,22.92307692,0,0,19,19,85,33,0.191082803,0.121212121,138.4288747,22.48275862,0.090909091,0.587926509,24,7.771812081,29.69230769,22.92307692,0,0.127516779,0.285234899,32,666,469,29,22.96551724,142.0042644,52,42,9,4,0,27,418,472,16,6.775119617,29.5,26.125,0,0,21,23,145,32,0.200426439,0.09375,142.0042644,22.96551724,0.125,0.549333333,27,6.775119617,29.5,26.125,0,0.105263158,0.346889952,42,792.0888889,564.6666667,36.4,18.85925926,140.2754821,67.82222222,41.06666667,9.333333333,4.044444444,0,42,506.1,682.6166667,23.56666667,8.092669433,28.96534653,21.47524752,0,0,37.45,33.95,142.45,42,0.192837466,0.133333333,140.2754821,18.85925926,0.096296296,0.602047782,42,8.092669433,28.96534653,21.47524752,0,0.141078838,0.281466113
SS Iyer,2022,15,14,cum14,Kolkata Knight Riders,,Bat,I,0,0,1,1,1093750,17,378,332,11,34.36363636,113.8554217,19,16,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.105421687,0.352941176,113.8554217,34.36363636,0.058823529,0.693602694,0,0,0,0,0,0,0,86,2379,1985,76,31.30263158,119.8488665,197,88,35,16,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0.143576826,0.11627907,119.8488665,31.30263158,0.186046512,0.625294118,0,0,0,0,0,0,0,42,622.0277778,551.6388889,18.08333333,14.81018519,112.7599577,30.91666667,25.86111111,13.22222222,1.555555556,0,42,0,0,0,0,0,0,0,0,0,0,0,42,0.102925626,0.569444444,112.7599577,14.81018519,0.037037037,0.693516699,42,0,0,0,0,0,0
Mohammed Shami,2022,15,14,cum14,Gujarat Titans,,Bowl,I,0,0,1,1,685700,3,13,17,1,13,76.47058824,0,0,0,0,0,18,422,557,21,7.91943128,26.52380952,20.0952381,0,0,57,22,170,3,0,0.666666667,76.47058824,13,0,0.764705882,18,7.91943128,26.52380952,20.0952381,0,0.187203791,0.402843602,21,69,74,11,6.272727273,93.24324324,5,2,0,0,0,77,1740,2463,79,8.493103448,31.17721519,22.02531646,0,0,253,88,631,21,0.094594595,0.476190476,93.24324324,6.272727273,0,0.552238806,77,8.493103448,31.17721519,22.02531646,0,0.195977011,0.362643678,42,60.66666667,79.33333333,4.666666667,1.444444444,76.47058824,0,0,0,0,0,42,669.5,949.5,26,8.509335325,36.51923077,25.75,0,0,89.5,42,242.5,42,0,0.888888889,76.47058824,1.444444444,0,0.764705882,42,8.509335325,36.51923077,25.75,0,0.196415235,0.362210605
RR Pant,2022,15,14,cum14,Delhi Capitals,,WK,I,0,1,1,1,2343750,17,425,344,12,35.41666667,123.5465116,43,10,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.154069767,0.294117647,123.5465116,35.41666667,0.176470588,0.663230241,0,0,0,0,0,0,0,84,2511,1766,71,35.36619718,142.1857305,227,113,38,16,1,0,0,0,0,0,0,0,0,0,0,0,0,84,0.192525481,0.154761905,142.1857305,35.36619718,0.19047619,0.648667602,0,0,0,0,0,0,0,42,385,314.125,10.5,9.166666667,122.5626741,37.625,8.75,5.25,2.625,0,42,0,0,0,0,0,0,0,0,0,0,0,42,0.147632312,0.75,122.5626741,9.166666667,0.0625,0.679738562,42,0,0,0,0,0,0
KK Ahmed,2022,15,14,cum14,Delhi Capitals,,Bowl,I,0,0,0,0,468750,3,5,17,2,2.5,29.41176471,0,0,0,0,0,12,295,393,6,7.993220339,65.5,49.16666667,0,0,40,9,92,3,0,0.333333333,29.41176471,2.5,0,0.294117647,12,7.993220339,65.5,49.16666667,0,0.166101695,0.311864407,3,1,5,3,0.333333333,20,0,0,0,0,0,24,567,801,33,8.476190476,24.27272727,17.18181818,0,0,78,30,201,3,0,0,20,0.333333333,0,0.2,24,8.476190476,24.27272727,17.18181818,0,0.19047619,0.354497354,42,42,133,21,1,31.57894737,0,0,0,0,0,42,691.6,920.4,12.8,7.984962406,71.90625,54.03125,0,0,92,22,215.2,42,0,0.5,31.57894737,1,0,0.315789474,42,7.984962406,71.90625,54.03125,0,0.164835165,0.311162522
MS Dhoni,2022,15,14,cum14,Chennai Super Kings,,WK,I,0,1,1,0,2343750,11,114,111,7,16.28571429,102.7027027,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.135135135,0.363636364,102.7027027,16.28571429,0,0.5,0,0,0,0,0,0,0,193,4746,3604,120,39.55,131.6870144,325,219,62,23,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0.150943396,0.378238342,131.6870144,39.55,0.119170984,0.696732026,0,0,0,0,0,0,0,42,145.0909091,141.2727273,8.909090909,3.454545455,102.7027027,15.27272727,3.818181818,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,42,0.135135135,0.787878788,102.7027027,3.454545455,0,0.5,42,0,0,0,0,0,0
HV Patel,2022,15,14,cum14,Royal Challengers Bangalore,,AR,I,0,0,1,0,31250,7,59,48,4,14.75,122.9166667,6,2,1,0,0,15,361,461,32,7.662049861,14.40625,11.28125,2,1,37,16,120,7,0.166666667,0.428571429,122.9166667,14.75,0,0.575,15,7.662049861,14.40625,11.28125,0.133333333,0.146814404,0.332409972,24,187,147,17,11,127.2108844,11,11,2,0,0,61,1327,1841,78,8.324039186,23.6025641,17.01282051,2,1,163,67,430,24,0.149659864,0.291666667,127.2108844,11,0,0.616,61,8.324039186,23.6025641,17.01282051,0.025641026,0.173323286,0.324039186,42,118,96,8,2.80952381,122.9166667,12,4,2,0,0,42,336.9333333,430.2666667,29.86666667,7.662049861,14.40625,11.28125,1.866666667,0.933333333,34.53333333,14.93333333,112,42,0.166666667,0.80952381,122.9166667,2.80952381,0,0.575,42,7.662049861,14.40625,11.28125,0.044444444,0.146814404,0.332409972
RK Singh,2022,15,14,cum14,Kolkata Knight Riders,,Bat,I,0,0,0,0,125000,2,20,24,2,10,83.33333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.041666667,0,83.33333333,10,0,0.608695652,0,0,0,0,0,0,0,8,77,79,7,11,97.46835443,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.101265823,0.125,97.46835443,11,0,0.577464789,0,0,0,0,0,0,0,42,140,168,14,3.333333333,83.33333333,0,7,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,42,0.041666667,0.666666667,83.33333333,3.333333333,0,0.608695652,42,0,0,0,0,0,0
B Sai Sudharsan,2022,15,14,cum14,Gujarat Titans,,AR,I,0,0,0,0,27027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,42,0,1,0,0,0,0,42,0,0,0,0,0,0
R Tewatia,2022,15,14,cum14,Gujarat Titans,,AR,I,0,0,1,0,430000,14,237,207,11,21.54545455,114.4927536,18,10,4,0,0,19,325,446,10,8.233846154,44.6,32.5,0,0,28,20,80,14,0.1352657,0.214285714,114.4927536,21.54545455,0,0.586592179,19,8.233846154,44.6,32.5,0,0.147692308,0.246153846,34,521,432,22,23.68181818,120.6018519,35,26,6,1,0,45,816,1026,32,7.544117647,32.0625,25.5,0,0,51,52,251,34,0.141203704,0.352941176,120.6018519,23.68181818,0.029411765,0.606469003,45,7.544117647,32.0625,25.5,0,0.12622549,0.307598039,42,579.9393939,450.1212121,17.39393939,13.80808081,128.8407163,46.66666667,26.3030303,11.87878788,0,0,42,470.6153846,610.974359,13.28205128,7.789473684,46,35.43243243,0,0,37.69230769,26.56410256,126.3589744,42,0.162111216,0.585858586,128.8407163,13.80808081,0,0.624296963,42,7.789473684,46,35.43243243,0,0.136536995,0.26849733
R Sai Kishore,2022,15,14,cum14,Gujarat Titans,,Bowl,I,0,0,0,0,405405,0,0,0,0,0,0,0,0,0,0,0,8,171,140,8,4.912280702,17.5,21.375,0,0,9,2,84,0,0,0,0,0,0,0,8,4.912280702,17.5,21.375,0,0.064327485,0.49122807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,42,299.25,245,14,4.912280702,17.5,21.375,0,0,15.75,3.5,147,42,0,1,0,0,0,0,42,4.912280702,17.5,21.375,0,0.064327485,0.49122807
UT Yadav,2022,15,14,cum14,Kolkata Knight Riders,,Bowl,I,0,0,1,0,142900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,122,135,14,8.714285714,90.37037037,11,4,0,0,0,120,2648,3687,119,8.354229607,30.98319328,22.25210084,2,0,393,118,955,34,0.111111111,0.588235294,90.37037037,8.714285714,0,0.45,120,8.354229607,30.98319328,22.25210084,0.016806723,0.192975831,0.360649547,42,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,42,0,1,0,0,0,0,42,0,0,0,0,0,0
GJ Maxwell,2022,15,14,cum14,Royal Challengers Bangalore,,AR,O,1,0,1,1,2035700,48,1401,1013,40,35.025,138.3020731,112,64,20,13,0,38,550,696,23,7.592727273,30.26086957,23.91304348,0,0,41,27,154,48,0.173741362,0.166666667,138.3020731,35.025,0.270833333,0.679808841,38,7.592727273,30.26086957,23.91304348,0,0.123636364,0.28,92,2019,1387,80,25.2375,145.5659697,167,112,27,12,0,56,657,921,22,8.410958904,41.86363636,29.86363636,0,0,54,49,187,92,0.201153569,0.130434783,145.5659697,25.2375,0.130434783,0.612815884,56,8.410958904,41.86363636,29.86363636,0,0.156773212,0.284627093,42,1160.5,848.8333333,37,27.63095238,136.7170626,87.33333333,53.5,15.83333333,11.33333333,0,42,621.5,802.5,26,7.747385358,30.86538462,23.90384615,0,0,46.5,31.16666667,158.8333333,42,0.165914,0.119047619,136.7170626,27.63095238,0.26984127,0.6923258,42,7.747385358,30.86538462,23.90384615,0,0.124966479,0.255564495
M Theekshana,2022,15,14,cum14,Chennai Super Kings,,Bowl,O,1,0,1,0,94595,0,0,0,0,0,0,0,0,0,0,0,1,19,18,0,5.684210526,0,0,0,0,0,1,6,0,0,0,0,0,0,0,1,5.684210526,0,0,0,0.052631579,0.315789474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,42,266,252,0,5.684210526,0,0,0,0,0,14,84,42,0,1,0,0,0,0,42,5.684210526,0,0,0,0.052631579,0.315789474
RD Gaikwad,2022,15,14,cum14,Chennai Super Kings,,Bat,I,0,0,0,0,28600,21,729,556,19,38.36842105,131.1151079,74,27,11,5,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0.181654676,0.095238095,131.1151079,38.36842105,0.238095238,0.595604396,0,0,0,0,0,0,0,22,839,647,18,46.61111111,129.675425,80,29,13,8,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0.168469861,0.181818182,129.675425,46.61111111,0.363636364,0.641263941,0,0,0,0,0,0,0,42,818.825,644.35,26.25,19.49583333,127.0776752,84,31.325,11.55,4.375,0.875,42,0,0,0,0,0,0,0,0,0,0,0,42,0.178978816,0.375,127.0776752,19.49583333,0.104166667,0.557393318,42,0,0,0,0,0,0
JM Sharma,2022,15,14,cum14,Punjab Kings,,AR,I,0,0,0,0,24000,4,57,44,4,14.25,129.5454545,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.204545455,0,129.5454545,14.25,0,0.371428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,199.5,154,14,4.75,129.5454545,17.5,14,3.5,0,0,42,0,0,0,0,0,0,0,0,0,0,0,42,0.204545455,0.666666667,129.5454545,4.75,0,0.371428571,42,0,0,0,0,0,0
Abhishek Sharma,2022,15,14,cum14,Sunrisers Hyderabad,,AR,I,0,0,0,0,85940,14,304,247,12,25.33333333,123.0769231,20,18,4,2,1,6,63,66,4,6.285714286,16.5,15.75,0,0,5,1,23,14,0.153846154,0.142857143,123.0769231,25.33333333,0.142857143,0.555023923,6,6.285714286,16.5,15.75,0,0.095238095,0.365079365,20,241,182,14,17.21428571,132.4175824,17,12,3,0,0,14,137,179,7,7.839416058,25.57142857,19.57142857,0,0,9,7,34,20,0.159340659,0.3,132.4175824,17.21428571,0,0.660130719,14,7.839416058,25.57142857,19.57142857,0,0.116788321,0.248175182,42,608,494,24,14.47619048,123.0769231,40,36,8,4,2,42,147,154,9.333333333,6.285714286,16.5,15.75,0,0,11.66666667,2.333333333,53.66666667,42,0.153846154,0.428571429,123.0769231,14.47619048,0.095238095,0.555023923,42,6.285714286,16.5,15.75,0,0.095238095,0.365079365
